step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
494,TRANSFER,7490.94230395886,C0005045,88518.3869316744,81027.44462771554,M0005045,73512.520864391,81003.46316834986,0,0
523,DEBIT,1084.1136654449467,C0005046,63268.472672282696,62184.35900683775,M0005046,91943.6181426128,93027.73180805775,0,0
98,PAYMENT,6186.029602513262,C0005047,1945.7117198508845,0.0,M0005047,37201.40589683347,43387.435499346735,0,0
71,CASH_IN,390.5020347111521,C0005048,11974.433581119203,11583.931546408052,M0005048,68813.26809932361,69203.77013403477,0,0
364,DEBIT,1913.3563236034718,C0005049,16124.004915801372,14210.6485921979,M0005049,63490.55375835571,65403.910081959184,0,0
570,CASH_IN,615.4024576823824,C0005050,21126.135302684368,20510.732845001985,M0005050,42208.028443454525,42823.430901136904,0,0
276,TRANSFER,14972.925347974806,C0005051,79977.68971550031,65004.7643675255,M0005051,6589.008049191713,21561.93339716652,0,0
50,DEBIT,2068.1475734689243,C0005052,30976.00500091715,28907.857427448227,M0005052,47346.450110436825,49414.59768390575,0,0
358,CASH_OUT,6245.123634931599,C0005053,31236.232277086063,24991.108642154464,M0005053,35413.855562698336,41658.97919762993,0,0
728,TRANSFER,4235.204551180092,C0005054,75558.74409777283,71323.53954659273,M0005054,55019.43858506883,59254.64313624892,0,0
564,PAYMENT,568.7077657459782,C0005055,41243.65745213561,40674.94968638963,M0005055,12539.70784674292,13108.415612488898,0,0
485,PAYMENT,4120.203966002184,C0005056,6463.953195380301,2343.749229378117,M0005056,72423.98029654236,76544.18426254454,0,0
84,CASH_IN,5409.123118221588,C0005057,58512.644576063496,53103.52145784191,M0005057,78775.0433858677,84184.16650408928,0,0
638,CASH_IN,10664.939801754354,C0005058,13006.768650465006,2341.828848710653,M0005058,38846.164154308295,49511.10395606265,0,0
584,CASH_OUT,363.31392848993784,C0005059,57166.42799691791,56803.114068427974,M0005059,17527.58608978604,17890.900018275977,0,0
296,CASH_OUT,1752.2857519814652,C0005060,77963.81076219003,76211.52501020856,M0005060,62357.80112526554,64110.086877247006,0,0
236,PAYMENT,5893.815349486865,C0005061,92948.96373272732,87055.14838324046,M0005061,95581.19675738903,101475.01210687589,0,0
56,DEBIT,174.67406034668286,C0005062,6705.260694923864,6530.586634577181,M0005062,70050.31694297049,70224.99100331718,0,0
360,PAYMENT,1137.976328645894,C0005063,30396.658376249063,29258.682047603168,M0005063,12348.223396961488,13486.199725607383,0,0
110,PAYMENT,1233.7909526009978,C0005064,65246.39830079667,64012.60734819567,M0005064,39722.00981677814,40955.80076937914,0,0
192,CASH_OUT,5533.117657361044,C0005065,31545.300284478915,26012.182627117872,M0005065,91536.88472898079,97070.00238634183,0,0
93,CASH_IN,1684.086236981064,C0005066,45102.561119303864,43418.4748823228,M0005066,63442.26176560901,65126.34800259007,0,0
568,CASH_OUT,4576.401990418316,C0005067,2009.086254429604,0.0,M0005067,14715.219616815079,19291.621607233395,0,0
60,CASH_OUT,16812.06362692206,C0005068,69349.80061618402,52537.73698926196,M0005068,72459.21998612862,89271.28361305068,0,0
650,CASH_OUT,7881.055006415671,C0005069,88328.01315120127,80446.9581447856,M0005069,35351.878900003656,43232.93390641933,0,0
39,PAYMENT,2024.0976175475605,C0005070,97685.9647812955,95661.86716374793,M0005070,48953.439215615326,50977.536833162885,0,0
540,DEBIT,3197.0839953894024,C0005071,83053.3348955763,79856.2509001869,M0005071,41504.65607685875,44701.740072248154,0,0
49,PAYMENT,1119.9314196993619,C0005072,3177.626242387821,2057.694822688459,M0005072,72569.66037548197,73689.59179518133,0,0
420,TRANSFER,79.224400149223,C0005073,65185.39681768095,65106.17241753173,M0005073,21790.613257653145,21869.837657802367,0,0
637,CASH_OUT,1710.447707766449,C0005074,49565.92463138698,47855.47692362053,M0005074,38836.97797561092,40547.42568337737,0,0
13,CASH_OUT,2305.485937691866,C0005075,93789.54932139153,91484.06338369967,M0005075,74454.57184618023,76760.0577838721,0,0
36,TRANSFER,4154.777650766196,C0005076,90213.88646939852,86059.10881863233,M0005076,70478.27936796748,74633.05701873367,0,0
101,CASH_OUT,14417.972312400287,C0005077,98804.61743822072,84386.64512582043,M0005077,20174.427675252038,34592.39998765232,0,0
86,CASH_OUT,14768.354252110064,C0005078,86193.42242616827,71425.06817405821,M0005078,35066.39392629099,49834.74817840106,0,0
516,CASH_OUT,363.3819805969536,C0005079,54689.21338571506,54325.83140511811,M0005079,1436.4024794010777,1799.7844599980313,0,0
223,TRANSFER,4767.960275082879,C0005080,71490.05154101057,66722.0912659277,M0005080,53017.251983666094,57785.21225874897,0,0
338,PAYMENT,216.37840177468104,C0005081,96467.723636654,96251.34523487932,M0005081,28094.140220718866,28310.518622493546,0,0
166,CASH_OUT,5221.772280470822,C0005082,57811.67277665925,52589.90049618843,M0005082,1186.591669127346,6408.363949598168,0,0
383,DEBIT,626.1330777342395,C0005083,83997.91870122634,83371.7856234921,M0005083,42470.50064921085,43096.63372694509,0,0
376,TRANSFER,14631.294589652864,C0005084,94220.98761220598,79589.69302255311,M0005084,92686.97116782486,107318.26575747773,0,0
471,CASH_IN,9987.969060095846,C0005085,57053.76912487939,47065.80006478354,M0005085,92340.11656621237,102328.08562630821,0,0
642,TRANSFER,112.90946522087778,C0005086,15915.424608017693,15802.515142796816,M0005086,37210.2853650741,37323.19483029498,0,0
31,PAYMENT,7619.3231972617905,C0005087,15556.33931402144,7937.016116759649,M0005087,44917.788156889896,52537.11135415168,0,0
375,TRANSFER,5051.594030731619,C0005088,11531.717416795984,6480.123386064365,M0005088,24268.146347309972,29319.74037804159,0,0
11,CASH_IN,3419.640938161517,C0005089,47632.318027494024,44212.67708933251,M0005089,6830.7777724093685,10250.418710570886,0,0
302,DEBIT,4614.493667937751,C0005090,48014.15782727543,43399.66415933768,M0005090,69392.6682787252,74007.16194666296,0,0
96,CASH_IN,5669.9031021276905,C0005091,61737.118837120375,56067.215734992686,M0005091,80005.27068164313,85675.17378377082,0,0
190,TRANSFER,10790.58319907771,C0005092,48287.281412074655,37496.69821299695,M0005092,88010.46413603263,98801.04733511034,0,0
453,CASH_IN,7291.2651535516425,C0005093,97305.50154840249,90014.23639485084,M0005093,93528.72911329728,100819.99426684892,0,0
192,TRANSFER,4282.7774604975275,C0005094,29131.082059895296,24848.30459939777,M0005094,91596.33659042658,95879.11405092411,0,0
486,DEBIT,8703.877444598604,C0005095,87381.6625544654,78677.78510986679,M0005095,2738.34241176012,11442.219856358723,0,0
266,DEBIT,21684.484954437947,C0005096,10033.04276171947,0.0,M0005096,97809.49082796481,119493.97578240276,0,0
424,PAYMENT,1784.6750379995942,C0005097,60191.76780367306,58407.092765673464,M0005097,37950.20216130519,39734.877199304785,0,0
128,DEBIT,630.2015705509984,C0005098,64832.52173595335,64202.32016540235,M0005098,88610.7684839795,89240.9700545305,0,0
238,CASH_OUT,6573.558430251315,C0005099,77223.0126576451,70649.45422739378,M0005099,44076.02002521406,50649.57845546537,0,0
355,CASH_IN,19220.965295746082,C0005100,50302.221294520066,31081.255998773984,M0005100,42219.051102499194,61440.01639824528,0,0
112,CASH_IN,620.4854437727895,C0005101,19722.628702530255,19102.143258757467,M0005101,1119.061395617027,1739.5468393898166,0,0
446,TRANSFER,2825.5930109933192,C0005102,36899.761256344,34074.16824535068,M0005102,5244.144739978185,8069.737750971504,0,0
343,DEBIT,321.4535175583306,C0005103,27216.151649562926,26894.698132004596,M0005103,67127.90650401376,67449.3600215721,0,0
145,PAYMENT,7492.433979086604,C0005104,41910.551563520225,34418.11758443362,M0005104,93764.06074265056,101256.49472173717,0,0
65,PAYMENT,14851.172191296382,C0005105,52996.83077127002,38145.658579973635,M0005105,22440.02666931909,37291.19886061547,0,0
247,PAYMENT,3455.687551024304,C0005106,62507.02913772494,59051.34158670063,M0005106,9391.902938629992,12847.590489654296,0,0
735,CASH_OUT,2634.107282251678,C0005107,84512.19449167624,81878.08720942457,M0005107,21385.703298486937,24019.810580738616,0,0
490,DEBIT,11914.586305522616,C0005108,91001.03210603556,79086.44580051294,M0005108,21231.984656483284,33146.5709620059,0,0
439,PAYMENT,715.8218589683912,C0005109,46258.12849013678,45542.306631168394,M0005109,29313.56035176327,30029.382210731663,0,0
106,CASH_OUT,11108.9123617926,C0005110,8867.143735625394,0.0,M0005110,9474.346754465612,20583.25911625821,0,0
181,CASH_IN,2488.9382997153207,C0005111,79706.51896017206,77217.58066045675,M0005111,23552.67119716211,26041.609496877434,0,0
184,TRANSFER,4098.161992072643,C0005112,47715.772514039,43617.61052196636,M0005112,92127.48343328631,96225.64542535895,0,0
226,DEBIT,3756.9767588547375,C0005113,54644.66013712611,50887.68337827137,M0005113,89021.92374493707,92778.90050379181,0,0
89,DEBIT,4785.29247279425,C0005114,59579.41399729384,54794.12152449959,M0005114,31630.43407209134,36415.72654488559,0,0
688,CASH_IN,14247.203155303634,C0005115,66786.77587419903,52539.57271889539,M0005115,99689.34578551292,113936.54894081656,0,0
530,DEBIT,15092.654212296658,C0005116,89010.08600325078,73917.43179095411,M0005116,29835.310748155964,44927.96496045262,0,0
371,DEBIT,8893.671348125532,C0005117,95214.6195210191,86320.94817289358,M0005117,72182.98190783497,81076.6532559605,0,0
399,DEBIT,1063.1455925231967,C0005118,94016.93190582868,92953.78631330548,M0005118,64400.88220539092,65464.02779791411,0,0
106,DEBIT,2028.6981618459522,C0005119,80946.36522830345,78917.66706645749,M0005119,6455.414544672877,8484.11270651883,0,0
271,CASH_OUT,3345.4431154762824,C0005120,88924.22535838028,85578.782242904,M0005120,34229.68460046978,37575.12771594606,0,0
503,CASH_OUT,11793.710949341012,C0005121,4965.476894835796,0.0,M0005121,95149.96177937713,106943.67272871814,0,0
679,TRANSFER,3678.86258234788,C0005122,84911.26664546576,81232.40406311788,M0005122,5086.693327945502,8765.555910293382,0,0
525,DEBIT,18956.92350939051,C0005123,7226.523685402452,0.0,M0005123,17488.432496582605,36445.35600597312,0,0
32,CASH_IN,20626.44366400453,C0005124,74619.39075863066,53992.94709462613,M0005124,97094.57758707197,117721.0212510765,0,0
393,PAYMENT,4563.788146477673,C0005125,16936.36215936648,12372.574012888806,M0005125,3979.2759849375248,8543.064131415198,0,0
40,TRANSFER,10498.03102606683,C0005126,36011.04458119443,25513.0135551276,M0005126,44660.7348334467,55158.76585951353,0,0
660,PAYMENT,35798.498253242935,C0005127,18418.367915426115,0.0,M0005127,91835.10389633548,127633.60214957842,0,0
218,PAYMENT,9476.159443017383,C0005128,44346.16366372775,34870.00422071037,M0005128,94367.87885429892,103844.0382973163,0,0
731,DEBIT,5348.827143446649,C0005129,41174.74438166201,35825.917238215356,M0005129,97932.08915800981,103280.91630145645,0,0
82,CASH_IN,9325.959941496967,C0005130,4806.284397274385,0.0,M0005130,48132.12615290394,57458.086094400904,0,0
720,PAYMENT,431.3585900593273,C0005131,83049.794510275,82618.43592021566,M0005131,8647.998783146615,9079.357373205943,0,0
201,PAYMENT,5036.842520858085,C0005132,85418.64957944251,80381.80705858443,M0005132,77270.32816372329,82307.17068458138,0,0
447,TRANSFER,1220.0616892793003,C0005133,78750.72440049956,77530.66271122026,M0005133,70898.34720972563,72118.40889900493,0,0
428,CASH_IN,616.8511096766699,C0005134,84760.6603231269,84143.80921345022,M0005134,57961.339476980276,58578.19058665694,0,0
38,CASH_IN,11168.619592871946,C0005135,75087.90353112927,63919.28393825732,M0005135,88823.58716285534,99992.2067557273,0,0
211,PAYMENT,5103.327331176608,C0005136,93748.44453731438,88645.11720613777,M0005136,91157.00889867806,96260.33622985467,0,0
444,CASH_IN,1395.571378166655,C0005137,57639.22501998051,56243.65364181386,M0005137,68324.42732535797,69719.99870352463,0,0
327,TRANSFER,2445.1763187259116,C0005138,58264.25465861862,55819.07833989271,M0005138,11209.994720612825,13655.171039338737,0,0
227,TRANSFER,18111.06824002268,C0005139,85990.99084251914,67879.92260249646,M0005139,9552.517291361984,27663.585531384662,0,0
48,TRANSFER,9909.108442660458,C0005140,34941.554671859674,25032.446229199217,M0005140,40862.97521462651,50772.08365728697,0,0
18,DEBIT,78.52233823049716,C0005141,5008.235420257101,4929.713082026604,M0005141,29270.059854465468,29348.582192695965,0,0
439,PAYMENT,19510.609698829645,C0005142,74985.53953981627,55474.92984098662,M0005142,13298.318442481994,32808.92814131164,0,0
708,CASH_IN,2298.5200512332394,C0005143,25458.917941036263,23160.397889803025,M0005143,61119.08211924004,63417.60217047328,0,0
187,TRANSFER,5944.077395619911,C0005144,47423.58120299602,41479.50380737611,M0005144,68352.98039635364,74297.05779197355,0,0
345,PAYMENT,6235.7337258784355,C0005145,24043.983567449923,17808.249841571487,M0005145,69796.82632449585,76032.56005037429,0,0
224,PAYMENT,12134.194604233397,C0005146,82709.08520281986,70574.89059858645,M0005146,17527.72587707153,29661.92048130493,0,0
488,DEBIT,10816.763245353772,C0005147,95829.2965079477,85012.53326259393,M0005147,30584.380711465976,41401.143956819746,0,0
229,CASH_IN,1654.5458362757333,C0005148,5502.310360058782,3847.7645237830484,M0005148,19905.29035646985,21559.836192745584,0,0
390,CASH_IN,5157.602812065552,C0005149,23337.163146366835,18179.560334301284,M0005149,60133.4231177981,65291.02592986365,0,0
589,TRANSFER,2501.946551221557,C0005150,18956.21238153101,16454.265830309454,M0005150,56708.14353418765,59210.0900854092,0,0
188,TRANSFER,3727.929194813787,C0005151,67320.35127414665,63592.42207933287,M0005151,50331.34370949083,54059.27290430461,0,0
270,PAYMENT,4044.7942143944238,C0005152,42867.83997753422,38823.045763139795,M0005152,29605.655855068126,33650.450069462546,0,0
607,CASH_IN,2523.7493084896523,C0005153,45626.16635142275,43102.4170429331,M0005153,23705.292679713184,26229.041988202836,0,0
310,CASH_IN,3117.117071985287,C0005154,15707.908438034301,12590.791366049014,M0005154,89040.78322560719,92157.90029759247,0,0
132,TRANSFER,1168.1306852007585,C0005155,41473.464152979555,40305.33346777879,M0005155,4885.395659287783,6053.526344488541,0,0
551,CASH_OUT,4677.958811539152,C0005156,30322.82806233825,25644.869250799096,M0005156,65639.83788884658,70317.79670038573,0,0
72,PAYMENT,7113.958092448966,C0005157,61119.091467067854,54005.13337461889,M0005157,1957.6981030278607,9071.656195476828,0,0
672,CASH_IN,2808.324966695478,C0005158,21723.822873676134,18915.497906980658,M0005158,19383.81276763015,22192.137734325624,0,0
187,DEBIT,19011.38046636014,C0005159,61481.13411260474,42469.7536462446,M0005159,28948.346886294963,47959.7273526551,0,0
486,DEBIT,294.6455893531673,C0005160,37774.519185892495,37479.87359653933,M0005160,88648.59692612423,88943.2425154774,0,0
191,CASH_OUT,4447.765470421257,C0005161,34629.45620283964,30181.69073241838,M0005161,13773.493357267063,18221.25882768832,0,0
422,TRANSFER,4380.553998484238,C0005162,30555.663416101364,26175.109417617125,M0005162,93780.65554147284,98161.20953995707,0,0
120,TRANSFER,184.85687180396914,C0005163,67383.34940258299,67198.49253077901,M0005163,81545.63042355975,81730.48729536372,0,0
220,TRANSFER,1271.6889355528124,C0005164,56241.840543297585,54970.151607744774,M0005164,67904.64241167917,69176.33134723199,0,0
53,DEBIT,11798.030833363746,C0005165,85172.17000021417,73374.13916685042,M0005165,41174.61462007692,52972.645453440666,0,0
734,TRANSFER,3931.9519807381694,C0005166,24161.017757538993,20229.065776800824,M0005166,90525.68771231122,94457.6396930494,0,0
451,DEBIT,2866.92718556946,C0005167,4011.9579411245554,1145.0307555550953,M0005167,52795.50298088507,55662.43016645453,0,0
412,CASH_OUT,2684.9620844274564,C0005168,18202.348183791008,15517.386099363552,M0005168,37120.75279398074,39805.714878408195,0,0
643,PAYMENT,10953.467199514842,C0005169,34335.63643288764,23382.169233372795,M0005169,58562.39900646082,69515.86620597566,0,0
237,CASH_IN,2286.6705431891714,C0005170,17965.49903085186,15678.82848766269,M0005170,23226.764937363663,25513.435480552835,0,0
738,CASH_OUT,9800.897550764274,C0005171,8351.06775063601,0.0,M0005171,27287.817721902207,37088.71527266648,0,0
720,DEBIT,1849.4710977482162,C0005172,44533.84731695687,42684.37621920865,M0005172,91931.45080114092,93780.92189888914,0,0
406,CASH_OUT,3791.138410742284,C0005173,67693.36637524392,63902.22796450163,M0005173,79392.68415279347,83183.82256353575,0,0
608,CASH_IN,776.371876976348,C0005174,75157.07669539776,74380.7048184214,M0005174,51350.0729171112,52126.444794087554,0,0
422,PAYMENT,8715.712664406896,C0005175,39872.73247186035,31157.019807453453,M0005175,41656.7391231773,50372.4517875842,0,0
712,CASH_IN,6658.5549738895415,C0005176,47804.459454704825,41145.90448081528,M0005176,80756.99390082243,87415.54887471197,0,0
247,DEBIT,3776.103056386025,C0005177,75547.04933748006,71770.94628109403,M0005177,57063.63333589932,60839.73639228535,0,0
72,CASH_IN,131.21326724598077,C0005178,35270.78303083451,35139.56976358853,M0005178,41503.37335560113,41634.586622847106,0,0
185,CASH_OUT,3281.736706192098,C0005179,78476.62112679727,75194.88442060517,M0005179,51544.87919957272,54826.61590576482,0,0
6,TRANSFER,1275.7293329681197,C0005180,96737.60655989699,95461.87722692886,M0005180,23270.924386298586,24546.653719266706,0,0
206,CASH_OUT,2666.8415228499603,C0005181,88048.06233413804,85381.22081128808,M0005181,20196.98827038501,22863.82979323497,0,0
544,DEBIT,9704.540510936498,C0005182,45359.53366870271,35654.99315776621,M0005182,98909.07790159227,108613.61841252877,0,0
611,PAYMENT,7339.763482018209,C0005183,57951.84948889248,50612.08600687428,M0005183,96959.18211530503,104298.94559732324,0,0
387,CASH_IN,1385.0488530463006,C0005184,71642.63866560665,70257.58981256034,M0005184,42082.71090069928,43467.75975374558,0,0
699,PAYMENT,20983.02707585903,C0005185,34930.044243618075,13947.017167759044,M0005185,51526.15318197965,72509.18025783869,0,0
76,DEBIT,11676.08413324311,C0005186,79923.80999762859,68247.72586438547,M0005186,82719.41377821488,94395.49791145799,0,0
177,CASH_IN,3761.0204926286183,C0005187,43691.6995280531,39930.67903542448,M0005187,72583.56550834964,76344.58600097826,0,0
349,CASH_OUT,3776.712329172493,C0005188,84684.1558100434,80907.44348087092,M0005188,9954.923349953859,13731.635679126352,0,0
255,CASH_OUT,11576.627795952876,C0005189,25473.389492606548,13896.761696653672,M0005189,37461.1054281206,49037.733224073476,0,0
702,DEBIT,5054.996579407064,C0005190,1137.8056332832286,0.0,M0005190,25015.124323143868,30070.12090255093,0,0
308,CASH_IN,3846.7773735239048,C0005191,63268.8395972375,59422.0622237136,M0005191,99263.01916794862,103109.79654147252,0,0
345,CASH_OUT,6914.471214014081,C0005192,45188.91174931257,38274.44053529848,M0005192,74870.15884320877,81784.63005722285,0,0
127,DEBIT,1340.0320064026594,C0005193,5982.311701756027,4642.279695353368,M0005193,4776.520914976345,6116.552921379004,0,0
287,DEBIT,10534.163166980841,C0005194,48761.23530730756,38227.072140326716,M0005194,90003.79665991364,100537.95982689448,0,0
725,PAYMENT,3790.1913835764994,C0005195,16856.984542151487,13066.793158574988,M0005195,92795.83797989722,96586.02936347372,0,0
596,CASH_OUT,4625.387298897177,C0005196,62974.91626810633,58349.528969209154,M0005196,33326.897628669496,37952.284927566674,0,0
487,CASH_IN,471.2450071681414,C0005197,44504.557764492456,44033.31275732432,M0005197,64197.77618913781,64669.02119630595,0,0
383,CASH_OUT,1851.7614026433068,C0005198,17112.47519049519,15260.713787851884,M0005198,68203.89923383242,70055.66063647572,0,0
406,CASH_OUT,2782.0388914070977,C0005199,41193.8947212083,38411.8558298012,M0005199,72954.76215939017,75736.80105079726,0,0
388,CASH_OUT,2671.405522281165,C0005200,23270.880817746875,20599.47529546571,M0005200,69350.72730841914,72022.1328307003,0,0
525,DEBIT,7531.798234660525,C0005201,65309.678047291476,57777.87981263095,M0005201,55971.80084049389,63503.599075154416,0,0
557,TRANSFER,1658.6741617405723,C0005202,29514.33740457303,27855.66324283246,M0005202,95384.39105578956,97043.06521753014,0,0
639,TRANSFER,1005.1326192376627,C0005203,82201.73500513031,81196.60238589265,M0005203,51237.417212767956,52242.54983200562,0,0
626,PAYMENT,4368.758079802168,C0005204,1416.3205491512288,0.0,M0005204,11091.322822679695,15460.080902481863,0,0
276,CASH_OUT,4772.752693001707,C0005205,40341.797654229485,35569.04496122778,M0005205,8042.548317316278,12815.301010317984,0,0
500,TRANSFER,648.1710231747292,C0005206,61708.04555879711,61059.87453562238,M0005206,1837.661922883893,2485.8329460586224,0,0
717,PAYMENT,12.357773813698685,C0005207,2260.828444916296,2248.4706711025974,M0005207,42792.33868642691,42804.69646024061,0,0
337,DEBIT,12483.828254293812,C0005208,21584.190252405468,9100.361998111655,M0005208,27323.62650820833,39807.454762502144,0,0
481,CASH_OUT,414.9355920280141,C0005209,32741.995952945992,32327.060360917978,M0005209,89521.8915346694,89936.82712669742,0,0
273,CASH_IN,11407.393635652636,C0005210,2184.4554582344244,0.0,M0005210,86714.78586335223,98122.17949900487,0,0
58,DEBIT,2547.589682362637,C0005211,54669.07048506705,52121.48080270441,M0005211,83784.25021593952,86331.83989830216,0,0
328,PAYMENT,5292.958150788018,C0005212,63086.83890844829,57793.88075766027,M0005212,86727.81173993731,92020.76989072534,0,0
731,DEBIT,1026.6083601760683,C0005213,22752.22518130329,21725.61682112722,M0005213,29760.567946440853,30787.176306616922,0,0
109,CASH_IN,8683.999811175785,C0005214,54348.272732837846,45664.272921662065,M0005214,42611.75442296774,51295.75423414352,0,0
279,DEBIT,993.4340211034563,C0005215,99912.68891574972,98919.25489464626,M0005215,31173.80592758322,32167.239948686678,0,0
686,PAYMENT,2442.9496331054534,C0005216,88691.92877473196,86248.9791416265,M0005216,8608.105312285119,11051.054945390573,0,0
328,CASH_IN,1359.212776037253,C0005217,5866.083160048985,4506.870384011731,M0005217,92404.62935182668,93763.84212786393,0,0
315,CASH_IN,9085.569702866398,C0005218,12788.246441632522,3702.676738766124,M0005218,61592.626574163456,70678.19627702986,0,0
474,DEBIT,9771.47953494418,C0005219,49440.332134932716,39668.85259998854,M0005219,13255.239993748979,23026.71952869316,0,0
111,CASH_IN,2326.3055787698404,C0005220,24520.1114864715,22193.80590770166,M0005220,20605.895665382846,22932.201244152686,0,0
699,DEBIT,1836.3578159156968,C0005221,8096.923717683091,6260.565901767394,M0005221,45075.262751805,46911.620567720696,0,0
229,CASH_OUT,7426.49503964788,C0005222,25455.449274571885,18028.954234924007,M0005222,5189.407794889689,12615.90283453757,0,0
497,CASH_IN,10539.697772411031,C0005223,6117.809767380256,0.0,M0005223,27199.17812280285,37738.87589521388,0,0
156,DEBIT,4891.096564207018,C0005224,52991.24421156489,48100.14764735787,M0005224,70344.63876712068,75235.7353313277,0,0
473,CASH_OUT,13114.20494155289,C0005225,49025.01036706355,35910.80542551066,M0005225,92040.64820297723,105154.85314453012,0,0
701,CASH_IN,2414.7863353976936,C0005226,632.6153556150183,0.0,M0005226,92873.14157513528,95287.92791053298,0,0
272,CASH_OUT,823.7034613843608,C0005227,48251.63956439292,47427.93610300856,M0005227,52002.90834508997,52826.611806474335,0,0
2,CASH_IN,990.0782302959797,C0005228,51980.51472609909,50990.436495803115,M0005228,31215.525484412097,32205.60371470808,0,0
722,PAYMENT,5540.767593375091,C0005229,60570.37410115988,55029.60650778479,M0005229,92074.56551240369,97615.33310577877,0,0
511,PAYMENT,2617.245014402775,C0005230,97009.97244065045,94392.72742624769,M0005230,78663.49062012645,81280.73563452922,0,0
286,DEBIT,849.8780036202506,C0005231,98269.24270520004,97419.36470157979,M0005231,58711.19159042629,59561.069594046545,0,0
13,TRANSFER,1728.158265816407,C0005232,52692.931067082216,50964.77280126581,M0005232,83455.29014479712,85183.44841061354,0,0
608,PAYMENT,3781.5540048834973,C0005233,84518.66976097824,80737.11575609475,M0005233,45883.036884757814,49664.59088964131,0,0
498,TRANSFER,647.3853523189056,C0005234,8516.576999030922,7869.191646712016,M0005234,11219.483470162706,11866.868822481612,0,0
733,CASH_OUT,17.242189889479288,C0005235,53115.46224300754,53098.22005311806,M0005235,93823.81195700537,93841.05414689485,0,0
238,CASH_OUT,12462.560338732292,C0005236,67890.00592239617,55427.44558366388,M0005236,53400.70770353297,65863.26804226526,0,0
94,TRANSFER,1818.2186393033494,C0005237,56472.881956954836,54654.66331765149,M0005237,69529.05523144531,71347.27387074866,0,0
338,DEBIT,1251.9195268204169,C0005238,23072.099445418502,21820.179918598085,M0005238,39229.229288179326,40481.148814999746,0,0
171,CASH_IN,5994.608077571779,C0005239,6265.798630461095,271.19055288931577,M0005239,13574.15223424694,19568.760311818718,0,0
606,TRANSFER,9600.330292332528,C0005240,38666.92845751896,29066.59816518643,M0005240,27188.179494902375,36788.5097872349,0,0
661,TRANSFER,5002.15073915828,C0005241,64764.249778675876,59762.0990395176,M0005241,4367.26295660077,9369.413695759049,0,0
624,TRANSFER,1468.385058548062,C0005242,99171.30736555619,97702.92230700812,M0005242,8757.960190845315,10226.345249393376,0,0
567,TRANSFER,9889.35945214286,C0005243,23653.345138394623,13763.985686251763,M0005243,20491.911232821836,30381.270684964697,0,0
467,TRANSFER,3571.1104848615632,C0005244,91778.99097113838,88207.88048627682,M0005244,56101.11310257507,59672.22358743664,0,0
628,DEBIT,2399.7914884603497,C0005245,6826.1399525264,4426.34846406605,M0005245,99288.47369796995,101688.2651864303,0,0
143,PAYMENT,4640.881931658876,C0005246,93098.92739239782,88458.04546073894,M0005246,84372.33091504496,89013.21284670384,0,0
201,CASH_IN,6030.078174726718,C0005247,83236.676787003,77206.59861227628,M0005247,8586.705309304189,14616.783484030908,0,0
180,PAYMENT,4504.91588937802,C0005248,2094.5352731847943,0.0,M0005248,84234.36716624867,88739.2830556267,0,0
714,TRANSFER,12644.007160118284,C0005249,29818.537408866465,17174.530248748182,M0005249,53631.130814624004,66275.13797474229,0,0
364,PAYMENT,4944.546457217191,C0005250,5095.665367853352,151.11891063616076,M0005250,66032.34674133116,70976.89319854835,0,0
479,DEBIT,10542.527691962898,C0005251,99550.58715295595,89008.05946099306,M0005251,12976.572009566378,23519.099701529274,0,0
565,CASH_OUT,4421.035249055917,C0005252,42784.400458377626,38363.36520932171,M0005252,39544.02271063266,43965.05795968857,0,0
471,PAYMENT,1999.9971637866852,C0005253,66217.35196106374,64217.35479727706,M0005253,88412.17148709888,90412.16865088556,0,0
384,CASH_IN,3799.6070483096737,C0005254,23419.05748223868,19619.450433929007,M0005254,42536.562904347265,46336.16995265694,0,0
692,DEBIT,451.4657240727694,C0005255,93373.62386675517,92922.1581426824,M0005255,12711.347759232072,13162.813483304843,0,0
417,CASH_OUT,1307.9579356203114,C0005256,27417.408853947167,26109.450918326856,M0005256,31107.52855993194,32415.48649555225,0,0
308,DEBIT,7267.123317125172,C0005257,26021.46073022985,18754.337413104677,M0005257,22151.97203679117,29419.095353916342,0,0
649,TRANSFER,5415.795690357649,C0005258,31460.009594135285,26044.213903777636,M0005258,68689.70400946445,74105.4996998221,0,0
694,CASH_OUT,910.7201259712765,C0005259,46248.916465070644,45338.19633909937,M0005259,91102.776438441,92013.49656441227,0,0
367,CASH_IN,2881.4021673549955,C0005260,1853.2726229711027,0.0,M0005260,73348.99580339073,76230.39797074573,0,0
1,CASH_OUT,765.7104776902805,C0005261,59783.75001280844,59018.039535118165,M0005261,84361.99844925657,85127.70892694686,0,0
44,CASH_IN,9683.389462045074,C0005262,3166.579714073814,0.0,M0005262,80581.76627498902,90265.15573703409,0,0
739,TRANSFER,578.0066588878376,C0005263,53920.24877395931,53342.24211507147,M0005263,1460.430307895455,2038.4369667832925,0,0
98,CASH_IN,5309.97958030414,C0005264,45788.4902182112,40478.51063790706,M0005264,12437.02016939936,17746.9997497035,0,0
720,DEBIT,4669.72834800928,C0005265,24254.70581364102,19584.97746563174,M0005265,42337.90862331194,47007.63697132122,0,0
